country,year,sales,employees,ln_lp,fsts,fsts_sq,foreign_tech,product_innov,rd_spending,quality_cert,website,epayment_pct,epay_supp_pct,ln_empl,firm_age,foreign_dummy
SGP,2023,1000000.0,100.0,9.210340371976184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,4.605170249938965,8.0,1.0
SGP,2023,730000.0,8.0,11.421358271444738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,2.079441547393799,8.0,1.0
SGP,2023,1000000.0,20.0,10.819778284410283,0.0,0.0,1.0,0.0,0.0,0.0,1.0,90.0,90.0,2.995732307434082,13.0,0.0
SGP,2023,1600000.0,18.0,11.395142429313845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,2.890371799468994,8.0,0.0
SGP,2023,300000.0,13.0,10.046588396176801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,2.5649492740631104,8.0,0.0
SGP,2023,800000.0,30.0,10.191169624987909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,80.0,3.4011974334716797,7.0,0.0
SGP,2023,2000000.0,5.0,12.89921982609012,0.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,90.0,1.6094379425048828,7.0,0.0
SGP,2023,10000000.0,250.0,10.596634733096073,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.521461009979248,7.0,1.0
SGP,2023,1700000.0,80.0,9.964112174352563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,4.382026672363281,7.0,0.0
SGP,2023,8000000.0,75.0,11.5774639861078,0.0,0.0,1.0,1.0,0.0,1.0,1.0,100.0,90.0,4.317488193511963,13.0,0.0
SGP,2023,500000.0,5.0,11.512925464970229,0.0,0.0,0.0,1.0,0.0,0.0,1.0,70.0,80.0,1.6094379425048828,7.0,0.0
SGP,2023,540000.0,5.0,11.589886506106357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,70.0,1.6094379425048828,7.0,0.0
SGP,2023,5000000.0,11.0,13.027053197600004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,2.397895336151123,7.0,0.0
SGP,2023,5000000.0,22.0,12.333906017040059,0.15,0.0225,1.0,0.0,1.0,0.0,1.0,100.0,100.0,3.0910425186157227,7.0,1.0
SGP,2023,5000000.0,170.0,10.289150033348113,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,100.0,5.135798454284668,7.0,0.0
SGP,2023,7500000.0,11.0,13.432518305708168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,70.0,2.397895336151123,7.0,1.0
SGP,2023,300000.0,9.0,10.41431317630212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,60.0,2.1972246170043945,7.0,1.0
SGP,2023,3000000.0,105.0,10.26016249647486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,4.653960227966309,7.0,0.0
SGP,2023,4000000.0,65.0,11.027417649188527,0.2,0.04000000000000001,0.0,0.0,0.0,1.0,1.0,80.0,80.0,4.174387454986572,38.0,0.0
SGP,2023,200000.0,5.0,10.596634733096073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.6094379425048828,7.0,0.0
SGP,2023,288000.0,22.0,9.479673305759768,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0910425186157227,7.0,0.0
SGP,2023,1800000.0,15.0,11.695247021764184,0.3,0.09,1.0,1.0,1.0,0.0,1.0,100.0,100.0,2.70805025100708,6.0,1.0
SGP,2023,8000000.0,21.0,12.850429661920687,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,3.044522523880005,6.0,1.0
SGP,2023,2000000.0,10.0,12.206072645530174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,2.3025851249694824,6.0,0.0
SGP,2023,1350000.0,25.0,10.896739325546411,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,90.0,3.2188758850097656,6.0,0.0
SGP,2023,19000000.0,30.0,13.35875215546856,0.25,0.0625,0.0,1.0,0.0,0.0,1.0,100.0,100.0,3.4011974334716797,6.0,1.0
SGP,2023,1200000.0,19.0,11.053393135591788,0.0,0.0,0.0,1.0,0.0,0.0,1.0,90.0,90.0,2.944438934326172,6.0,0.0
SGP,2023,720000.0,22.0,10.395964037633922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,3.0910425186157227,6.0,1.0
SGP,2023,500000.0,5.0,11.512925464970229,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,70.0,1.6094379425048828,6.0,0.0
SGP,2023,1560000.0,6.0,12.468436909997665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,100.0,1.7917594909667969,6.0,0.0
SGP,2023,1000000.0,130.0,8.947976107508692,0.0,0.0,0.0,1.0,0.0,1.0,1.0,70.0,70.0,4.867534637451172,6.0,0.0
SGP,2023,1500000.0,16.0,11.448386943832658,0.0,0.0,0.0,1.0,0.0,0.0,1.0,99.0,100.0,2.7725887298583984,6.0,1.0
SGP,2023,6000000.0,105.0,10.953309677034806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,4.653960227966309,6.0,0.0
SGP,2023,1200000.0,107.0,9.325003280296322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,4.672828674316406,6.0,1.0
SGP,2023,5000000.0,19.0,12.480509491231935,0.0,0.0,0.0,1.0,0.0,1.0,1.0,90.0,60.0,2.944438934326172,6.0,1.0
SGP,2023,1200000.0,5.0,12.388394202324129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,70.0,1.6094379425048828,6.0,0.0
SGP,2023,500000.0,5.0,11.512925464970229,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,80.0,1.6094379425048828,6.0,0.0
SGP,2023,200000.0,9.0,10.008848068193954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,70.0,2.1972246170043945,6.0,0.0
SGP,2023,480000.0,8.0,11.002099841204238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.079441547393799,6.0,0.0
SGP,2023,15000000.0,50.0,12.611537753638338,0.0,0.0,1.0,1.0,1.0,1.0,1.0,85.0,90.0,3.9120230674743652,9.0,0.0
SGP,2023,10000000.0,100.0,11.512925464970229,0.2,0.04000000000000001,1.0,0.0,1.0,1.0,1.0,85.0,100.0,4.605170249938965,6.0,1.0
SGP,2023,720000.0,21.0,10.442484053268815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,3.044522523880005,6.0,0.0
SGP,2023,2000000.0,19.0,11.564218759357779,0.0,0.0,1.0,0.0,0.0,1.0,1.0,95.0,100.0,2.944438934326172,6.0,1.0
SGP,2023,730000.0,8.0,11.421358271444738,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,2.079441547393799,6.0,1.0
SGP,2023,10000000.0,300.0,10.41431317630212,0.0,0.0,1.0,1.0,1.0,0.0,1.0,80.0,50.0,5.703782558441162,5.0,1.0
SGP,2023,2000000.0,50.0,10.596634733096073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,100.0,3.9120230674743652,5.0,0.0
SGP,2023,10000000.0,99.0,11.52297580082373,0.0,0.0,1.0,1.0,1.0,0.0,1.0,90.0,80.0,4.595119953155518,5.0,0.0
SGP,2023,580000.0,8.0,11.191341840842766,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,90.0,2.079441547393799,5.0,1.0
SGP,2023,240000.0,6.0,10.596634733096073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1.7917594909667969,5.0,1.0
SGP,2023,2500000.0,40.0,11.042921835724492,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,10.0,3.6888794898986816,5.0,0.0
SGP,2023,1000000.0,10.0,11.512925464970229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,90.0,2.3025851249694824,5.0,0.0
SGP,2023,2000000.0,25.0,11.289781913656018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3.2188758850097656,5.0,1.0
SGP,2023,90000.0,13.0,8.842615591850866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,95.0,2.5649492740631104,5.0,0.0
SGP,2023,1000000.0,15.0,11.107460356862065,0.02,0.0004,0.0,1.0,0.0,0.0,1.0,100.0,100.0,2.70805025100708,5.0,1.0
SGP,2023,5000000.0,100.0,10.819778284410283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,4.605170249938965,5.0,1.0
SGP,2023,4500000.0,45.0,11.512925464970229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.8066625595092773,5.0,1.0
SGP,2023,13000000.0,300.0,10.676677440769609,0.0,0.0,0.0,1.0,1.0,0.0,1.0,90.0,100.0,5.703782558441162,5.0,1.0
SGP,2023,550000.0,8.0,11.138232015528818,0.2,0.04000000000000001,1.0,0.0,0.0,0.0,1.0,90.0,90.0,2.079441547393799,5.0,1.0
SGP,2023,13000000.0,120.0,11.592968172643765,0.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,80.0,4.787491798400879,5.0,1.0
SGP,2023,700000.0,20.0,10.46310334047155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,90.0,2.995732307434082,5.0,1.0
SGP,2023,800000.0,10.0,11.289781913656018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,90.0,2.3025851249694824,5.0,0.0
SGP,2023,700000.0,7.0,11.512925464970229,0.0,0.0,0.0,1.0,0.0,0.0,1.0,60.0,80.0,1.9459102153778076,5.0,0.0
SGP,2023,2500000.0,18.0,11.841429531942264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,90.0,2.890371799468994,5.0,0.0
SGP,2023,400000.0,15.0,10.191169624987909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,90.0,2.70805025100708,5.0,0.0
SGP,2023,2500000.0,11.0,12.333906017040059,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,2.397895336151123,5.0,1.0
SGP,2023,800000.0,20.0,10.596634733096073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,80.0,2.995732307434082,5.0,0.0
SGP,2023,600000.0,6.0,11.512925464970229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,1.7917594909667969,5.0,1.0
SGP,2023,1000000.0,21.0,10.770988120240851,0.0,0.0,0.0,1.0,1.0,0.0,1.0,100.0,100.0,3.044522523880005,5.0,0.0
SGP,2023,1000000.0,6.0,12.02375108873622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,5.0,1.7917594909667969,5.0,0.0
SGP,2023,4700000.0,12.0,12.878166416892286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,100.0,2.4849066734313965,5.0,0.0
SGP,2023,800000.0,10.0,11.289781913656018,0.0,0.0,1.0,1.0,0.0,0.0,1.0,90.0,90.0,2.3025851249694824,5.0,0.0
SGP,2023,300000.0,25.0,9.392661928770137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3.2188758850097656,5.0,0.0
SGP,2023,972000.0,25.0,10.568235258574376,0.0,0.0,0.0,1.0,1.0,0.0,1.0,85.0,10.0,3.2188758850097656,5.0,0.0
SGP,2023,1100000.0,22.0,10.819778284410283,0.0,0.0,0.0,1.0,0.0,0.0,1.0,70.0,70.0,3.0910425186157227,13.0,0.0
SGP,2023,600000.0,10.0,11.002099841204238,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,2.3025851249694824,5.0,0.0
SGP,2023,1000000.0,20.0,10.819778284410283,0.0,0.0,0.0,1.0,0.0,1.0,1.0,70.0,90.0,2.995732307434082,5.0,0.0
SGP,2023,1400000.0,40.0,10.46310334047155,0.0,0.0,1.0,1.0,1.0,0.0,1.0,100.0,100.0,3.6888794898986816,4.0,0.0
SGP,2023,700000.0,25.0,10.239959789157341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,75.0,3.2188758850097656,4.0,1.0
SGP,2023,2000000.0,23.0,11.37316352259507,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,80.0,3.1354942321777344,5.0,1.0
SGP,2023,5000000.0,5.0,13.815510557964274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,80.0,1.6094379425048828,4.0,1.0
SGP,2023,70000000.0,12.0,15.579099150225632,0.9,0.81,0.0,0.0,0.0,,1.0,99.0,100.0,2.4849066734313965,4.0,1.0
SGP,2023,6000000.0,200.0,10.308952660644293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,100.0,5.2983174324035645,4.0,1.0
SGP,2023,1500000.0,30.0,10.819778284410283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,30.0,3.4011974334716797,4.0,1.0
SGP,2023,900000.0,72.0,9.433483923290392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,30.0,4.276666164398193,4.0,0.0
SGP,2023,3700000.0,23.0,11.988349161685303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,95.0,3.1354942321777344,4.0,0.0
SGP,2023,3000000.0,20.0,11.918390573078392,0.2,0.04000000000000001,0.0,0.0,0.0,0.0,1.0,90.0,80.0,2.995732307434082,4.0,0.0
SGP,2023,7000000.0,9.0,13.564196129683369,0.2,0.04000000000000001,0.0,0.0,1.0,0.0,0.0,100.0,70.0,2.1972246170043945,4.0,1.0
SGP,2023,5000000.0,35.0,11.86960040890896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,70.0,3.5553481578826904,4.0,0.0
SGP,2023,1000000.0,7.0,11.86960040890896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,1.9459102153778076,3.0,0.0
SGP,2023,420000.0,6.0,11.156250521031495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,100.0,1.7917594909667969,4.0,1.0
SGP,2023,650000.0,30.0,9.983530260209665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,0.0,3.4011974334716797,4.0,0.0
SGP,2023,1600000.0,27.0,10.989677321205681,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,3.295836925506592,4.0,1.0
SGP,2023,500000.0,7.0,11.176453228349015,0.0,0.0,0.0,1.0,0.0,1.0,1.0,50.0,100.0,1.9459102153778076,1.0,0.0
SGP,2023,1000000.0,20.0,10.819778284410283,0.0,0.0,1.0,1.0,1.0,0.0,1.0,50.0,100.0,2.995732307434082,4.0,0.0
SGP,2023,1000000.0,6.0,12.02375108873622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,100.0,1.7917594909667969,4.0,0.0
SGP,2023,12000000.0,50.0,12.388394202324129,0.0,0.0,0.0,1.0,0.0,0.0,1.0,90.0,100.0,3.9120230674743652,4.0,1.0
SGP,2023,500000.0,4.0,11.736069016284437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,1.3862943649291992,4.0,1.0
SGP,2023,3000000.0,16.0,12.141534124392603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,60.0,2.7725887298583984,4.0,1.0
SGP,2023,350000.0,8.0,10.68624689178576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,50.0,2.079441547393799,3.0,0.0
SGP,2023,500000.0,19.0,10.177924398237888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,2.944438934326172,3.0,1.0
SGP,2023,200000.0,5.0,10.596634733096073,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,1.6094379425048828,3.0,0.0
SGP,2023,200000.0,7.0,10.26016249647486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.9459102153778076,44.0,0.0
SGP,2023,2500000.0,38.0,11.094215130112044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,3.6375861167907715,3.0,0.0
SGP,2023,230000.0,5.0,10.736396675471232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.6094379425048828,3.0,0.0
SGP,2023,3500000.0,70.0,10.819778284410283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,4.248495101928711,33.0,0.0
SGP,2023,200000.0,7.0,10.26016249647486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1.9459102153778076,3.0,1.0
SGP,2023,1800000.0,8.0,12.323855681186558,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,70.0,2.079441547393799,3.0,1.0
SGP,2023,4730000.0,70.0,11.120940518418756,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,25.0,4.248495101928711,3.0,1.0
SGP,2023,800000.0,19.0,10.647928027483625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,90.0,90.0,2.944438934326172,3.0,0.0
SGP,2023,900000.0,18.0,10.819778284410283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,70.0,2.890371799468994,3.0,0.0
SGP,2023,400000.0,6.0,11.107460356862065,0.0,0.0,1.0,0.0,0.0,0.0,1.0,90.0,90.0,1.7917594909667969,3.0,0.0
SGP,2023,13000000.0,190.0,11.133435843265325,0.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,80.0,5.247024059295654,2.0,1.0
SGP,2023,400000.0,6.0,11.107460356862065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.7917594909667969,2.0,0.0
SGP,2023,480000.0,12.0,10.596634733096073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.4849066734313965,2.0,0.0
SGP,2023,350000.0,6.0,10.973928964237542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,1.7917594909667969,2.0,0.0
SGP,2023,800000.0,12.0,11.107460356862065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,0.0,2.4849066734313965,2.0,1.0
SGP,2023,5000000.0,35.0,11.86960040890896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,80.0,3.5553481578826904,2.0,1.0
SGP,2023,1100000.0,19.0,10.966381758602159,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,80.0,2.944438934326172,10.0,0.0
SGP,2023,600000.0,6.0,11.512925464970229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,100.0,1.7917594909667969,2.0,0.0
SGP,2023,200000.0,6.0,10.41431317630212,0.0,0.0,1.0,1.0,0.0,0.0,1.0,80.0,80.0,1.7917594909667969,2.0,0.0
SGP,2023,500000.0,10.0,10.819778284410283,0.0,0.0,1.0,0.0,0.0,0.0,1.0,90.0,90.0,2.3025851249694824,2.0,0.0
SGP,2023,3000000.0,12.0,12.429216196844383,0.8,0.6400000000000001,0.0,0.0,0.0,0.0,1.0,100.0,100.0,2.4849066734313965,3.0,1.0
SGP,2023,60000000.0,30.0,14.508657738524219,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,3.4011974334716797,2.0,1.0
SGP,2023,220000.0,5.0,10.691944912900398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,40.0,1.6094379425048828,2.0,1.0
SGP,2023,800000.0,25.0,10.373491181781864,0.0,0.0,1.0,0.0,0.0,0.0,1.0,90.0,90.0,3.2188758850097656,2.0,0.0
SGP,2023,89000000.0,250.0,12.782686009834167,0.28,0.07840000000000001,0.0,0.0,1.0,0.0,1.0,80.0,100.0,5.521461009979248,2.0,0.0
SGP,2023,3000000.0,19.0,11.969683867465942,0.3,0.09,0.0,0.0,1.0,1.0,1.0,100.0,100.0,2.944438934326172,44.0,0.0
SGP,2023,950000.0,20.0,10.768484990022733,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,50.0,2.995732307434082,1.0,0.0
SGP,2023,2000000.0,6.0,12.716898269296165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,1.7917594909667969,1.0,0.0
SGP,2023,800000.0,20.0,10.596634733096073,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80.0,100.0,2.995732307434082,1.0,0.0
SGP,2023,600000.0,12.0,10.819778284410283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,0.0,2.4849066734313965,1.0,1.0
SGP,2023,180000.0,20.0,9.104979856318357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.995732307434082,1.0,0.0
SGP,2023,300000.0,7.0,10.665627604583024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,70.0,1.9459102153778076,1.0,0.0
SGP,2023,26000000.0,139.0,12.139133162855064,0.01,0.0001,0.0,0.0,0.0,1.0,1.0,95.0,100.0,4.934473991394043,49.0,1.0
SGP,2023,600000.0,5.0,11.695247021764184,0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,100.0,1.6094379425048828,45.0,1.0
SGP,2023,2000000.0,18.0,11.618285980628055,0.0,0.0,0.0,0.0,1.0,0.0,1.0,90.0,75.0,2.890371799468994,39.0,1.0
SGP,2023,2500000.0,37.0,11.120883377194204,0.3,0.09,1.0,0.0,0.0,0.0,1.0,90.0,80.0,3.6109180450439453,37.0,0.0
SGP,2023,3500000.0,200.0,9.769956159911606,0.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,100.0,5.2983174324035645,15.0,1.0
SGP,2023,4000000.0,40.0,11.512925464970229,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.6888794898986816,15.0,0.0
SGP,2023,1500000.0,22.0,11.129933212714123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,90.0,3.0910425186157227,9.0,0.0
SGP,2023,1200000.0,10.0,11.695247021764184,0.0,0.0,,1.0,0.0,0.0,1.0,,,2.3025851249694824,7.0,0.0
SGP,2023,1400000.0,20.0,11.156250521031495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,80.0,2.995732307434082,5.0,0.0
VNM,2009,27500000000.0,323.0,18.25979951839628,0.08,0.0064,,,,1.0,1.0,,,5.777652323222656,50.0,0.0
VNM,2009,90000000000.0,290.0,19.553194584296158,0.0,0.0,,,,1.0,1.0,,,5.66988092298052,7.0,0.0
VNM,2009,2000000000.0,45.0,17.609750527736036,0.4,0.16000000000000003,,,,0.0,1.0,,,3.8066624897703196,4.0,0.0
VNM,2009,150000000000.0,65.0,21.55951386114703,1.0,1.0,,,,0.0,1.0,,,4.174387269895637,30.0,0.0
VNM,2009,2000000000.0,23.0,18.280918801577208,0.0,0.0,,,,0.0,0.0,,,3.1354942159291497,12.0,0.0
VNM,2009,35000000000.0,60.0,20.184269336213724,0.0,0.0,,,,0.0,0.0,,,4.0943445622221,18.0,0.0
VNM,2009,20000000000.0,55.0,19.711664925267932,0.0,0.0,,,,0.0,1.0,,,4.007333185232471,12.0,0.0
VNM,2009,2000000000.0,40.0,17.72753356339242,0.0,0.0,,,,0.0,1.0,,,3.6888794541139363,12.0,0.0
VNM,2009,10000000000.0,100.0,18.420680743952367,0.7,0.48999999999999994,,,,0.0,0.0,,,4.605170185988092,16.0,0.0
VNM,2009,11880000000.0,200.0,17.899804784332872,0.0,0.0,,,,0.0,0.0,,,5.298317366548036,7.0,1.0
VNM,2009,178000000000.0,2000.0,18.304146927696415,0.4,0.16000000000000003,,,,1.0,1.0,,,7.600902459542082,16.0,0.0
VNM,2009,620000000000.0,5000.0,18.63579212356931,0.84,0.7055999999999999,,,,1.0,1.0,,,8.517193191416238,63.0,0.0
VNM,2009,2000000000.0,19.0,18.471974038339916,0.0,0.0,,,,0.0,0.0,,,2.9444389791664403,17.0,0.0
VNM,2009,1800000000.0,40.0,17.622173047734595,1.0,1.0,,,,0.0,0.0,,,3.6888794541139363,9.0,0.0
VNM,2009,178000000000.0,100.0,21.299879201250405,0.0,0.0,,,,1.0,1.0,,,4.605170185988092,16.0,0.0
VNM,2009,69000000000.0,500.0,18.742764243121478,0.14,0.019600000000000003,,,,1.0,1.0,,,6.214608098422191,53.0,0.0
VNM,2009,52000000000.0,180.0,19.48155270463763,0.0,0.0,,,,1.0,1.0,,,5.19295685089021,51.0,0.0
VNM,2009,170000000000.0,180.0,20.666107423106464,0.0,0.0,,,,1.0,0.0,,,5.19295685089021,12.0,0.0
VNM,2009,30000000000.0,60.0,20.030118656386467,0.0,0.0,,,,0.0,0.0,,,4.0943445622221,5.0,0.0
VNM,2009,91000000000.0,50.0,21.322102338035116,0.0,0.0,,,,0.0,0.0,,,3.912023005428146,5.0,0.0
VNM,2009,15000000000.0,34.0,19.90495551343246,0.0,0.0,,,,0.0,0.0,,,3.5263605246161616,10.0,0.0
VNM,2009,100000000000.0,197.0,20.045232294196513,0.0,0.0,,,,1.0,1.0,,,5.2832037287379885,6.0,0.0
VNM,2009,306000000000.0,700.0,19.895770603855386,0.0,0.0,,,,1.0,1.0,,,6.551080335043404,12.0,1.0
VNM,2009,129000000000.0,250.0,20.061617323445837,0.26,0.06760000000000001,,,,1.0,1.0,,,5.521460917862246,20.0,0.0
VNM,2009,12000000000.0,60.0,19.11382792451231,0.0,0.0,,,,1.0,1.0,,,4.0943445622221,24.0,0.0
VNM,2009,2500000000.0,70.0,17.391061326771208,0.0,0.0,,,,0.0,1.0,,,4.248495242049359,11.0,0.0
VNM,2009,,70.0,,0.0,0.0,,,,0.0,1.0,,,4.248495242049359,17.0,0.0
VNM,2009,17000000000.0,500.0,17.341871082580436,0.8,0.6400000000000001,,,,1.0,1.0,,,6.214608098422191,20.0,0.0
VNM,2009,8000000000.0,20.0,19.806975105072254,0.2,0.04000000000000001,,,,1.0,1.0,,,2.995732273553991,15.0,0.0
VNM,2009,50000000000.0,650.0,18.158316479484874,0.0,0.0,,,,0.0,1.0,,,6.476972362889683,50.0,0.0
VNM,2009,234000000000.0,151.0,21.161307115489187,0.0,0.0,,,,0.0,0.0,,,5.017279836814924,23.0,0.0
VNM,2009,,8.0,,1.0,1.0,,,,0.0,1.0,,,2.0794415416798357,15.0,0.0
VNM,2009,200000000000.0,281.0,20.3832285341607,0.05,0.0025000000000000005,,,,1.0,1.0,,,5.638354669333745,50.0,0.0
VNM,2009,50000000000.0,50.0,20.72326583694641,0.0,0.0,,,,1.0,0.0,,,3.912023005428146,8.0,0.0
VNM,2009,108000000000.0,50.0,21.493374058642484,0.0,0.0,,,,1.0,1.0,,,3.912023005428146,7.0,0.0
VNM,2009,50000000000.0,30.0,21.234091460712403,0.0,0.0,,,,0.0,0.0,,,3.4011973816621555,8.0,0.0
VNM,2009,8500000000.0,87.0,18.397423881788097,0.0,0.0,,,,0.0,0.0,,,4.465908118654584,10.0,0.0
VNM,2009,239000000000.0,350.0,20.34179623439446,0.0,0.0,,,,1.0,0.0,,,5.857933154483459,12.0,0.0
VNM,2009,2300000000000.0,286.0,22.8079384280438,0.0,0.0,,,,1.0,0.0,,,5.655991810819852,13.0,1.0
VNM,2009,27000000000.0,200.0,18.720785336402702,0.0,0.0,,,,0.0,1.0,,,5.298317366548036,41.0,0.0
VNM,2009,340000000000.0,1100.0,19.549145995770157,0.03,0.0009,,,,1.0,1.0,,,7.003065458786462,5.0,0.0
VNM,2009,28500000000.0,68.0,19.85366221904491,0.08,0.0064,,,,1.0,1.0,,,4.219507705176107,8.0,0.0
VNM,2009,280000000000.0,300.0,20.65427296545946,0.0,0.0,,,,0.0,1.0,,,5.703782474656201,20.0,0.0
VNM,2009,289000000000.0,151.0,21.37241268824392,0.1,0.010000000000000002,,,,0.0,0.0,,,5.017279836814924,7.0,1.0
VNM,2009,2000000000.0,10.0,19.11382792451231,0.0,0.0,,,,1.0,1.0,,,2.302585092994046,2.0,0.0
VNM,2009,24000000000.0,60.0,19.806975105072254,0.0,0.0,,,,0.0,0.0,,,4.0943445622221,9.0,0.0
